cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
869    14     sext            32     11   20       1     
870    15     getelementptr   64     12   51       1     
871    16     load            64     12   51       1     
872    17     store           8      8    0        0     
873    18     load            64     17   47       0     
874    19     sext            8      8    0        0     
875    20     call            64     14   49       1     
876    21     load            64     16   48       0     
877    22     sext            8      7    0        1     
878    23     switch          32     31   0        1     
879    35     load            64     0    48       16    
880    36     add             32     0    0        32    
881    37     store           32     0    0        32    
882    11     load            64     9    55       0     
883    12     add             32     0    32       0     
884    13     store           32     1    31       0     
885    14     sext            32     12   20       0     
886    15     getelementptr   64     13   51       0     
887    16     load            64     13   51       0     
888    17     store           8      8    0        0     
889    18     load            64     17   47       0     
890    19     sext            8      8    0        0     
891    20     call            64     14   49       1     
892    21     load            64     17   47       0     
893    22     sext            8      7    0        1     
894    23     switch          32     31   0        1     
895    35     load            64     0    47       17    
896    36     add             32     0    0        32    
897    37     store           32     0    0        32    
898    11     load            64     1    63       0     
899    12     add             32     0    0        32    
900    13     store           32     0    0        32    
901    14     sext            32     0    32       0     
902    15     getelementptr   64     0    64       0     
903    16     load            64     0    64       0     
904    17     store           8      0    8        0     
905    18     load            64     16   47       1     
906    19     sext            8      8    0        0     
907    20     call            64     15   48       1     
908    21     load            64     0    63       1     
909    22     sext            8      0    8        0     
910    23     switch          32     0    32       0     
911    24     load            64     11   53       0     
912    25     ret             64     8    56       0     
913    401    store           64     7    57       0     
914    402    load            64     5    59       0     
915    403    call            64     6    58       0     
916    82     alloca          32     0    11       21    
917    83     alloca          32     0    12       20    
918    84     store           64     8    56       0     
919    85     load            64     4    48       12    
920    86     icmp            64     0    0        64    
921    87     br              1      1    0        0     
922    90     load            64     0    57       7     
923    91     getelementptr   64     0    48       16    
924    92     load            64     0    48       16    
925    93     icmp            64     0    0        64    
926    94     br              1      0    0        1     
927    102    load            64     0    63       1     
928    103    getelementptr   64     7    57       0     
929    104    load            64     8    56       0     
930    105    call            64     7    57       0     
931    82     alloca          32     0    11       21    
932    83     alloca          32     0    12       20    
933    84     store           64     6    58       0     
934    85     load            64     3    49       12    
935    86     icmp            64     0    0        64    
936    87     br              1      1    0        0     
937    90     load            64     0    59       5     
938    91     getelementptr   64     0    50       14    
939    92     load            64     0    50       14    
940    93     icmp            64     0    0        64    
941    94     br              1      0    0        1     
942    102    load            64     1    62       1     
943    103    getelementptr   64     4    57       3     
944    104    load            64     6    56       2     
945    105    call            64     1    56       7     
946    82     alloca          32     0    11       21    
947    83     alloca          32     0    12       20    
948    84     store           64     1    57       6     
949    85     load            64     4    48       12    
950    86     icmp            64     0    0        64    
951    87     br              1      1    0        0     
952    90     load            64     8    56       0     
953    91     getelementptr   64     6    48       10    
954    92     load            64     6    47       11    
955    93     icmp            64     64   0        0     
956    94     br              1      1    0        0     
957    95     load            64     5    58       1     
958    96     getelementptr   64     8    51       5     
959    97     load            64     8    48       8     
960    98     icmp            64     64   0        0     
961    99     br              1      1    0        0     
962    100    store           32     32   0        0     
963    113    load            64     16   48       0     
964    114    ret             32     32   0        0     
965    106    load            64     1    62       1     
966    107    getelementptr   64     9    55       0     
967    108    load            64     9    55       0     
968    109    call            64     1    58       5     
969    82     alloca          32     0    11       21    
970    83     alloca          32     0    12       20    
971    84     store           64     1    57       6     
972    85     load            64     1    51       12    
973    86     icmp            64     0    0        64    
974    87     br              1      1    0        0     
975    90     load            64     0    58       6     
976    91     getelementptr   64     0    49       15    
977    92     load            64     0    50       14    
978    93     icmp            64     0    0        64    
979    94     br              1      0    0        1     
980    102    load            64     1    61       2     
981    103    getelementptr   64     9    54       1     
982    104    load            64     8    55       1     
983    105    call            64     0    58       6     
984    82     alloca          32     0    11       21    
985    83     alloca          32     0    12       20    
986    84     store           64     0    56       8     
987    85     load            64     3    50       11    
988    86     icmp            64     0    0        64    
989    87     br              1      1    0        0     
990    90     load            64     7    57       0     
991    91     getelementptr   64     4    47       13    
992    92     load            64     4    50       10    
993    93     icmp            64     64   0        0     
994    94     br              1      1    0        0     
995    95     load            64     5    58       1     
996    96     getelementptr   64     5    49       10    
997    97     load            64     5    49       10    
998    98     icmp            64     64   0        0     
999    99     br              1      1    0        0     
1000   100    store           32     32   0        0     
1001   113    load            64     16   48       0     
1002   114    ret             32     32   0        0     
1003   106    load            64     1    63       0     
1004   107    getelementptr   64     1    55       8     
1005   108    load            64     1    53       10    
1006   109    call            64     0    64       0     
1007   82     alloca          32     0    11       21    
1008   83     alloca          32     0    12       20    
1009   84     store           64     0    64       0     
1010   85     load            64     0    61       3     
1011   86     icmp            64     0    64       0     
1012   87     br              1      0    1        0     
1013   88     store           32     32   0        0     
1014   113    load            64     9    47       8     
1015   114    ret             32     32   0        0     
1016   110    add             32     32   0        0     
1017   111    store           32     32   0        0     
1018   113    load            64     15   48       1     
1019   114    ret             32     32   0        0     
1020   110    add             32     32   0        0     
1021   111    store           32     32   0        0     
1022   113    load            64     16   48       0     
1023   114    ret             32     32   0        0     
1024   106    load            64     0    63       1     
1025   107    getelementptr   64     8    56       0     
1026   108    load            64     8    56       0     
1027   109    call            64     1    56       7     
1028   82     alloca          32     0    11       21    
1029   83     alloca          32     0    12       20    
1030   84     store           64     1    57       6     
1031   85     load            64     1    50       13    
1032   86     icmp            64     0    0        64    
1033   87     br              1      1    0        0     
1034   90     load            64     0    60       4     
1035   91     getelementptr   64     0    49       15    
1036   92     load            64     0    47       17    
1037   93     icmp            64     0    0        64    
1038   94     br              1      0    0        1     
1039   102    load            64     1    62       1     
1040   103    getelementptr   64     8    55       1     
1041   104    load            64     8    55       1     
1042   105    call            64     0    53       11    
1043   82     alloca          32     0    11       21    
1044   83     alloca          32     0    12       20    
1045   84     store           64     0    56       8     
1046   85     load            64     3    50       11    
1047   86     icmp            64     0    0        64    
1048   87     br              1      1    0        0     
1049   90     load            64     0    59       5     
1050   91     getelementptr   64     0    49       15    
1051   92     load            64     0    48       16    
1052   93     icmp            64     0    0        64    
1053   94     br              1      0    0        1     
1054   95     load            64     0    58       6     
1055   96     getelementptr   64     0    50       14    
1056   97     load            64     0    50       14    
1057   98     icmp            64     0    0        64    
1058   99     br              1      0    0        1     
1059   102    load            64     0    63       1     
1060   103    getelementptr   64     3    52       9     
1061   104    load            64     1    55       8     
1062   105    call            64     0    64       0     
1063   82     alloca          32     0    11       21    
1064   83     alloca          32     0    12       20    
1065   84     store           64     0    64       0     
1066   85     load            64     0    62       2     
1067   86     icmp            64     0    64       0     
1068   87     br              1      0    1        0     
1069   88     store           32     32   0        0     
1070   113    load            64     9    47       8     
1071   114    ret             32     32   0        0     
1072   106    load            64     1    62       1     
1073   107    getelementptr   64     9    55       0     
1074   108    load            64     9    55       0     
1075   109    call            64     0    58       6     
1076   82     alloca          32     0    11       21    
1077   83     alloca          32     0    12       20    
1078   84     store           64     0    54       10    
1079   85     load            64     3    49       12    
1080   86     icmp            64     0    0        64    
1081   87     br              1      1    0        0     
1082   90     load            64     4    59       1     
1083   91     getelementptr   64     4    51       9     
1084   92     load            64     6    49       9     
1085   93     icmp            64     64   0        0     
1086   94     br              1      1    0        0     
1087   95     load            64     4    59       1     
1088   96     getelementptr   64     5    49       10    
1089   97     load            64     6    48       10    
1090   98     icmp            64     64   0        0     
1091   99     br              1      1    0        0     
1092   100    store           32     32   0        0     
1093   113    load            64     17   47       0     
1094   114    ret             32     32   0        0     
1095   110    add             32     32   0        0     
1096   111    store           32     32   0        0     
1097   113    load            64     15   49       0     
1098   114    ret             32     32   0        0     
1099   106    load            64     2    61       1     
1100   107    getelementptr   64     2    56       6     
1101   108    load            64     2    55       7     
1102   109    call            64     0    64       0     
1103   82     alloca          32     0    11       21    
1104   83     alloca          32     0    12       20    
1105   84     store           64     0    64       0     
1106   85     load            64     0    58       6     
1107   86     icmp            64     0    64       0     
1108   87     br              1      0    1        0     
1109   88     store           32     32   0        0     
1110   113    load            64     6    49       9     
1111   114    ret             32     32   0        0     
1112   110    add             32     32   0        0     
1113   111    store           32     32   0        0     
1114   113    load            64     15   49       0     
1115   114    ret             32     32   0        0     
1116   110    add             32     32   0        0     
1117   111    store           32     32   0        0     
1118   113    load            64     16   48       0     
1119   114    ret             32     32   0        0     
1120   404    store           32     32   0        0     
1121   405    load            64     16   48       0     
1122   406    call            64     14   49       1     
1123   407    call            64     14   49       1     
1124   408    load            64     6    58       0     
1125   409    call            64     7    57       0     
1126   0      1               31                         
1127   0      0               64                         
1128   0      0               64                         
1129   0      0               64                         
1130   0      0               1                          
1131   0      0               64                         
1132   0      0               64                         
1133   0      0               64                         
1134   0      0               8                          
1135   0      0               64                         
1136   0      0               64                         
1137   0      0               64                         
1138   0      0               64                         
1139   0      0               64                         
1140   0      0               32                         
1141   0      0               64                         
1142   0      0               64                         
1143   0      0               64                         
1144   0      0               1                          
1145   0      0               64                         
1146   0      0               64                         
1147   0      0               64                         
1148   0      0               8                          
1149   0      0               64                         
1150   0      0               64                         
1151   0      0               64                         
1152   0      0               64                         
1153   0      0               64                         
1154   0      0               32                         
1155   0      0               64                         
1156   0      0               64                         
1157   0      0               64                         
1158   0      0               1                          
1159   0      0               64                         
1160   0      0               64                         
1161   0      0               64                         
1162   0      0               8                          
1163   0      0               64                         
1164   0      0               64                         
1165   0      0               64                         
1166   0      0               64                         
1167   0      0               64                         
1168   0      0               32                         
1169   0      0               64                         
1170   0      0               64                         
1171   0      0               64                         
1172   0      0               1                          
1173   0      0               64                         
1174   0      0               64                         
1175   0      0               64                         
1176   0      0               64                         
1177   0      0               32                         
1178   0      0               64                         
1179   0      0               64                         
1180   0      0               64                         
1181   0      0               1                          
1182   0      0               64                         
1183   0      0               64                         
1184   0      0               64                         
1185   0      0               64                         
1186   0      0               32                         
1187   0      0               64                         
1188   0      0               64                         
1189   0      0               64                         
1190   0      0               1                          
1191   0      0               64                         
1192   0      0               64                         
1193   0      0               64                         
1194   0      0               8                          
1195   0      0               64                         
1196   0      0               64                         
1197   0      0               64                         
1198   0      0               64                         
1199   0      0               64
