cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
828    78     sub             32     8    21       3     
829    80     load            32     0    20       12    
830    81     sext            64     0    49       15    
831    82     load            64     0    47       17    
832    83     getelementptr   64     0    48       16    
833    84     load            32     0    0        32    
834    85     load            32     0    21       11    
835    86     sext            64     0    50       14    
836    87     load            64     0    49       15    
837    88     getelementptr   64     0    47       17    
838    89     load            32     0    0        32    
839    90     icmp            1      0    0        1     
840    102    load            32     8    20       4     
841    72     load            32     0    0        32    
842    73     icmp            1      0    0        1     
843    75     load            32     10   19       3     
844    76     add             32     10   19       3     
845    77     sdiv            32     10   20       2     
846    78     sub             32     8    21       3     
847    80     load            32     0    20       12    
848    81     sext            64     0    51       13    
849    82     load            64     0    47       17    
850    83     getelementptr   64     0    49       15    
851    84     load            32     0    0        32    
852    85     load            32     0    20       12    
853    86     sext            64     0    49       15    
854    87     load            64     0    49       15    
855    88     getelementptr   64     0    49       15    
856    89     load            32     0    0        32    
857    90     icmp            1      0    0        1     
