cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
812    74     br              1      0    0        1     
813    75     load            64     0    54       10    
814    76     add             32     9    19       4     
815    77     sdiv            32     8    20       4     
816    78     sub             32     9    20       3     
817    79     store           32     8    21       3     
818    80     load            64     0    55       9     
819    81     sext            32     0    20       12    
820    82     load            64     0    61       3     
821    83     getelementptr   64     0    48       16    
822    84     load            64     0    48       16    
823    85     load            64     0    54       10    
824    86     sext            32     0    20       12    
825    87     load            64     0    62       2     
826    88     getelementptr   64     0    48       16    
827    89     load            64     0    48       16    
828    90     icmp            32     0    0        32    
829    91     br              1      0    0        1     
830    102    load            64     1    52       11    
831    103    store           32     9    19       4     
832    72     load            64     0    49       15    
833    73     icmp            32     0    0        32    
834    74     br              1      0    0        1     
835    75     load            64     0    55       9     
836    76     add             32     7    20       5     
837    77     sdiv            32     8    19       5     
838    78     sub             32     7    21       4     
839    79     store           32     8    20       4     
840    80     load            64     0    54       10    
841    81     sext            32     0    20       12    
842    82     load            64     0    62       2     
843    83     getelementptr   64     0    48       16    
844    84     load            64     0    49       15    
845    85     load            64     0    54       10    
846    86     sext            32     0    20       12    
847    87     load            64     0    62       2     
848    88     getelementptr   64     0    48       16    
849    89     load            64     0    49       15    
850    90     icmp            32     0    0        32    
851    91     br              1      0    0        1     
852    102    load            64     2    52       10    
853    103    store           32     8    19       5     
854    72     load            64     0    47       17    
855    73     icmp            32     0    0        32    
856    74     br              1      0    0        1     
857    105    ret             32     0    0        32    
858    139    load            64     0    53       11    
859    140    add             32     5    23       4     
860    141    store           32     6    22       4     
861    130    load            64     0    51       13    
862    131    load            64     0    49       15    
863    132    sdiv            32     0    0        32    
864    133    icmp            32     0    0        32    
865    134    br              1      0    0        1     
866    135    load            64     0    64       0     
867    136    load            64     1    53       10    
868    137    call            64     1    50       13    
869    66     alloca          32     0    12       20    
870    67     alloca          32     0    12       20    
871    68     alloca          32     0    11       21    
